index,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,HolidayName,IsHoliday,Accumulated Hours of Rain
2612,141.6,7.7,92.0,68.7,12.46,27.7,87,0.5,1014.0,44.0,22.3,0.0,3.33,Lễ 30/4-1/5 2022,True,7
2613,141.8,8.0,90.0,72.0,13.12,28.0,87,0.0,1014.0,44.0,22.2,0.0,3.0,Lễ 30/4-1/5 2022,True,0
2614,140.1,7.7,88.7,67.0,12.21,26.3,87,0.5,1015.0,43.0,22.2,0.0,3.0,Lễ 30/4-1/5 2022,True,1
2615,138.3,7.3,87.3,62.0,11.3,24.7,87,0.5,1015.0,42.0,22.2,1.0,3.0,Lễ 30/4-1/5 2022,True,2
2616,136.6,7.0,86.0,57.0,10.4,23.0,87,0.25,1016.0,41.0,22.2,1.2,3.0,Lễ 30/4-1/5 2022,True,3
2617,128.4,5.3,97.3,53.3,9.65,20.3,83,0.0,1016.0,39.0,23.3,1.6,3.66,Lễ 30/4-1/5 2022,True,0
2618,120.2,3.7,108.7,49.7,8.91,17.7,79,0.0,1016.0,37.0,24.3,2.9,4.33,Lễ 30/4-1/5 2022,True,0
2619,112.1,2.0,120.0,46.0,8.17,15.0,75,0.5,1017.0,34.0,25.4,5.9,5.0,Lễ 30/4-1/5 2022,True,1
2620,109.3,2.0,123.7,44.0,7.92,14.7,62,0.0,1016.0,33.0,26.2,7.4,5.33,Lễ 30/4-1/5 2022,True,0
2621,106.6,2.0,127.3,42.0,7.67,14.3,50,0.0,1015.0,31.0,27.0,8.0,5.1066666666666665,Lễ 30/4-1/5 2022,True,0
2622,103.9,2.0,131.0,40.0,7.42,14.0,37,0.0,1014.0,29.0,27.8,7.0,4.883333333333334,Lễ 30/4-1/5 2022,True,0
2623,104.3,2.3,130.7,40.0,7.34,14.3,45,0.0,1013.0,30.0,27.8,6.7,4.66,Lễ 30/4-1/5 2022,True,0
2624,104.7,2.7,130.3,40.0,7.26,14.7,54,0.0,1013.0,32.0,27.8,5.5,3.33,Lễ 30/4-1/5 2022,True,0
2625,105.0,3.0,130.0,40.0,7.18,15.0,62,0.0,1012.0,33.0,27.8,3.5,2.0,Lễ 30/4-1/5 2022,True,0
2626,128.4,8.0,111.7,55.3,9.9,22.0,70,0.0,1013.0,37.0,26.8,2.0,2.0,Lễ 30/4-1/5 2022,True,0
2627,151.7,13.0,93.3,70.7,12.62,29.0,79,0.0,1013.0,41.0,25.8,1.7,2.0,Lễ 30/4-1/5 2022,True,0
2628,175.1,18.0,75.0,86.0,15.34,36.0,87,0.25,1014.0,46.0,24.8,0.0,2.0,Lễ 30/4-1/5 2022,True,1
2629,200.4,22.3,67.7,98.0,17.49,44.3,87,1.0,1015.0,49.0,24.4,0.0,1.66,Lễ 30/4-1/5 2022,True,2
2630,225.7,26.7,60.3,110.0,19.63,52.7,87,0.5,1016.0,52.0,23.9,0.0,1.33,Lễ 30/4-1/5 2022,True,3
2631,250.9,31.0,53.0,122.0,21.78,61.0,87,0.5,1016.0,55.0,23.5,0.0,1.0,Lễ 30/4-1/5 2022,True,4
2632,296.1,37.7,42.7,138.0,24.58,73.3,70,0.0,1016.0,62.0,22.6,0.0,0.66,Lễ 30/4-1/5 2022,True,0
2633,341.2,44.3,32.3,154.0,27.39,85.7,54,0.0,1016.0,69.0,21.7,0.0,0.33,Lễ 30/4-1/5 2022,True,0
2634,386.3,51.0,22.0,170.0,30.19,98.0,37,0.0,1016.0,77.0,20.8,0.0,1.6,Ngày thường,False,0
2635,412.4,51.7,17.7,173.7,30.77,89.0,13,0.0,1016.0,81.0,20.4,0.0,2.0,Ngày thường,False,0
2636,438.5,52.3,13.3,177.3,31.35,80.0,16,0.0,1015.0,84.0,20.0,0.0,2.0,Ngày thường,False,0
2637,464.5,53.0,9.0,181.0,31.93,71.0,10,0.0,1015.0,88.0,19.6,0.0,2.0,Ngày thường,False,0
2638,439.6,59.3,20.3,170.0,29.95,60.3,6,0.0,1016.0,85.0,20.2,0.0,0.66,Ngày thường,False,0
2639,414.7,65.7,31.7,159.0,27.97,49.7,1,0.0,1016.0,81.0,20.8,2.0,1.33,Ngày thường,False,0
2640,389.8,72.0,43.0,148.0,25.99,39.0,1,0.25,1016.0,78.0,21.4,2.6,2.0,Ngày thường,False,1
2641,306.0,50.3,79.7,113.3,19.97,31.7,1,0.0,1017.0,60.0,23.5,4.1,2.0,Ngày thường,False,0
2642,222.2,28.7,116.3,78.7,13.94,24.3,4,0.0,1017.0,46.0,25.7,6.4,2.0,Ngày thường,False,0
2643,138.3,7.0,153.0,44.0,7.92,17.0,5,0.0,1017.0,36.0,27.8,9.0,2.0,Ngày thường,False,0
2644,125.7,5.7,154.0,38.3,6.85,16.0,6,0.0,1016.0,30.0,28.4,11.0,2.33,Ngày thường,False,0
2645,113.0,4.3,155.0,32.7,5.77,15.0,8,0.0,1015.0,25.0,29.0,10.7,2.66,Ngày thường,False,0
2646,100.4,3.0,156.0,27.0,4.7,14.0,9,0.0,1015.0,24.0,29.6,10.4,3.0,Ngày thường,False,0
2647,100.0,3.0,154.3,26.7,4.62,14.7,9,0.0,1014.0,23.0,29.7,8.3,2.66,Ngày thường,False,0
2648,99.6,3.0,152.7,26.3,4.54,15.3,4,0.0,1013.0,22.0,29.9,5.9,2.33,Ngày thường,False,0
2649,99.2,3.0,151.0,26.0,4.46,16.0,4,0.0,1012.0,23.0,30.0,3.6,2.0,Ngày thường,False,0
2650,133.4,9.7,124.0,48.7,8.58,24.0,15,0.0,1012.0,27.0,28.8,2.2,2.0,Ngày thường,False,0
2651,167.7,16.3,97.0,71.3,12.7,32.0,16,0.0,1013.0,31.0,27.5,1.8,2.0,Ngày thường,False,0
2652,201.9,23.0,70.0,94.0,16.83,40.0,12,0.0,1013.0,36.0,26.3,0.0,2.0,Ngày thường,False,0
2653,245.1,29.7,58.7,114.0,20.38,50.7,16,0.25,1014.0,43.0,25.3,0.0,2.0,Ngày thường,False,1
2654,288.3,36.3,47.3,134.0,23.93,61.3,20,0.0,1015.0,50.0,24.2,0.0,2.0,Ngày thường,False,0
2655,331.5,43.0,36.0,154.0,27.47,72.0,25,0.0,1015.0,59.0,23.2,0.0,2.0,Ngày thường,False,0
2656,400.7,47.3,28.3,177.0,31.43,85.7,62,0.0,1015.0,60.0,22.7,0.0,2.0,Ngày thường,False,0
2657,470.0,51.7,20.7,200.0,35.39,99.3,54,0.0,1015.0,62.0,22.2,0.0,2.0,Ngày thường,False,0
2658,539.2,56.0,13.0,223.0,39.35,113.0,56,0.0,1014.0,64.0,21.7,0.0,2.0,Ngày thường,False,0
2659,593.5,53.0,10.0,233.0,41.08,102.0,40,0.5,1014.0,67.0,20.8,0.0,2.0,Ngày thường,False,1
2660,647.8,50.0,7.0,243.0,42.82,91.0,49,0.0,1014.0,70.0,19.9,0.0,2.0,Ngày thường,False,0
2661,702.1,47.0,4.0,253.0,44.55,80.0,36,0.0,1013.0,73.0,19.0,0.0,2.0,Ngày thường,False,0
2662,732.2,71.0,10.0,276.7,48.84,69.7,8,0.25,1014.0,74.0,19.7,0.0,1.66,Ngày thường,False,1
2663,762.4,95.0,16.0,300.3,53.13,59.3,11,0.0,1014.0,75.0,20.5,1.9,1.33,Ngày thường,False,0
2664,792.5,119.0,22.0,324.0,57.42,49.0,6,0.0,1014.0,76.0,21.2,2.5,1.0,Ngày thường,False,0
2665,595.3,83.3,78.0,244.3,43.31,40.0,9,0.0,1014.0,62.0,23.3,3.9,1.66,Ngày thường,False,0
2666,398.0,47.7,134.0,164.7,29.2,31.0,7,0.0,1014.0,50.0,25.5,6.3,2.33,Ngày thường,False,0
2667,200.8,12.0,190.0,85.0,15.1,22.0,1,0.0,1015.0,41.0,27.6,9.3,3.0,Ngày thường,False,0
2668,184.4,9.7,191.3,77.0,13.69,20.7,0,0.5,1014.0,33.0,28.6,9.633333333333335,2.33,Ngày thường,False,1
2669,168.1,7.3,192.7,69.0,12.29,19.3,2,3.25,1013.0,27.0,29.7,9.966666666666667,1.66,Ngày thường,False,2
2670,151.7,5.0,194.0,61.0,10.89,18.0,12,0.75,1012.0,22.0,30.7,10.3,1.0,Ngày thường,False,3
2671,152.7,5.3,192.3,62.0,11.06,18.0,8,3.5,1012.0,22.0,30.8,8.3,1.66,Ngày thường,False,4
2672,153.7,5.7,190.7,63.0,11.22,18.0,11,1.0,1011.0,22.0,30.8,5.6,2.33,Ngày thường,False,5
2673,154.7,6.0,189.0,64.0,11.38,18.0,9,0.5,1010.0,23.0,30.9,3.5,3.0,Ngày thường,False,6
2674,209.5,13.3,162.7,100.3,17.9,25.3,10,0.0,1011.0,27.0,29.7,2.2,3.0,Ngày thường,False,0
2675,264.4,20.7,136.3,136.7,24.42,32.7,12,0.0,1011.0,33.0,28.5,1.9,3.0,Ngày thường,False,0
2676,319.2,28.0,110.0,173.0,30.94,40.0,10,0.25,1011.0,39.0,27.3,0.0,3.0,Ngày thường,False,1
2677,343.5,29.7,107.3,184.3,33.0,44.3,25,0.5,1012.0,47.0,26.3,0.0,2.33,Ngày thường,False,2
2678,367.9,31.3,104.7,195.7,35.06,48.7,30,1.0,1013.0,55.0,25.2,0.0,1.66,Ngày thường,False,3
2679,392.2,33.0,102.0,207.0,37.12,53.0,37,0.5,1013.0,65.0,24.2,0.0,1.0,Ngày thường,False,4
2680,430.9,37.7,94.0,221.3,39.6,60.7,45,0.5,1013.0,66.0,23.9,0.0,1.33,Ngày thường,False,5
2681,469.6,42.3,86.0,235.7,42.08,68.3,54,0.0,1012.0,67.0,23.7,0.0,1.66,Ngày thường,False,0
2682,508.3,47.0,78.0,250.0,44.55,76.0,62,0.0,1011.0,68.0,23.4,0.0,2.0,Ngày thường,False,0
2683,590.6,49.7,65.0,281.7,50.16,75.3,98,0.0,1011.0,73.0,22.5,0.0,1.66,Ngày thường,False,0
2684,672.9,52.3,52.0,313.3,55.77,74.7,96,0.0,1011.0,79.0,21.7,0.0,1.33,Ngày thường,False,0
2685,755.2,55.0,39.0,345.0,61.38,74.0,90,0.0,1010.0,85.0,20.8,0.0,1.0,Ngày thường,False,0
2686,714.3,50.0,47.3,328.7,58.49,65.0,66,0.0,1011.0,85.0,21.3,0.0,0.66,Ngày thường,False,0
2687,673.5,45.0,55.7,312.3,55.61,56.0,73,0.25,1011.0,85.0,21.7,1.0,0.33,Ngày thường,False,1
2688,632.6,40.0,64.0,296.0,52.72,47.0,90,0.0,1011.0,85.0,22.2,1.0,1.2,Ngày thường,False,0
2689,507.0,28.3,108.0,240.3,42.82,39.0,95,0.5,1012.0,71.0,24.2,1.4,0.66,Ngày thường,False,1
2690,381.3,16.7,152.0,184.7,32.92,31.0,98,0.25,1012.0,59.0,26.3,2.1,1.33,Ngày thường,False,2
2691,255.6,5.0,196.0,129.0,23.02,23.0,92,0.5,1012.0,49.0,28.3,3.4,2.0,Ngày thường,False,3
2692,235.6,4.3,196.3,116.0,20.71,20.7,79,0.0,1011.0,47.0,28.9,5.2,2.66,Ngày thường,False,0
2693,215.5,3.7,196.7,103.0,18.4,18.3,74,0.0,1011.0,45.0,29.4,5.9,3.33,Ngày thường,False,0
2694,195.5,3.0,197.0,90.0,16.09,16.0,68,0.0,1010.0,43.0,30.0,5.9,4.0,Ngày thường,False,0
2695,190.3,3.3,191.7,86.7,15.51,15.7,13,0.0,1009.0,43.0,30.1,8.0,3.33,Ngày thường,False,0
2696,185.0,3.7,186.3,83.3,14.93,15.3,9,0.0,1008.0,43.0,30.3,5.7,2.66,Ngày thường,False,0
2697,179.7,4.0,181.0,80.0,14.36,15.0,13,0.0,1008.0,43.0,30.4,3.4,2.0,Ngày thường,False,0
2698,211.3,9.7,157.7,101.3,18.15,20.7,12,0.0,1008.0,48.0,29.3,2.2,2.33,Ngày thường,False,0
2699,242.8,15.3,134.3,122.7,21.95,26.3,13,0.0,1008.0,53.0,28.3,1.9,2.66,Ngày thường,False,0
2700,274.3,21.0,111.0,144.0,25.74,32.0,25,0.0,1008.0,58.0,27.2,0.0,3.0,Ngày thường,False,0
2701,314.6,27.3,95.7,167.3,29.87,40.3,35,0.0,1009.0,64.0,26.4,0.0,2.66,Ngày thường,False,0
2702,354.8,33.7,80.3,190.7,33.99,48.7,45,0.0,1010.0,70.0,25.6,0.0,2.33,Ngày thường,False,0
2703,395.1,40.0,65.0,214.0,38.12,57.0,56,0.0,1011.0,77.0,24.8,0.0,2.0,Ngày thường,False,0
2704,452.7,49.3,50.7,239.7,42.74,68.7,66,0.0,1010.0,80.0,24.5,0.0,2.33,Ngày thường,False,0
2705,510.3,58.7,36.3,265.3,47.35,80.3,77,0.0,1010.0,83.0,24.2,0.0,2.66,Ngày thường,False,0
2706,567.8,68.0,22.0,291.0,51.98,92.0,87,0.0,1010.0,86.0,23.9,0.0,3.0,Ngày thường,False,0
2707,631.3,66.7,16.7,311.7,55.52,86.7,87,0.0,1010.0,87.0,23.9,0.0,2.66,Ngày thường,False,0
2708,694.7,65.3,11.3,332.3,59.07,81.3,87,0.0,1009.0,87.0,23.9,0.0,2.33,Ngày thường,False,0
2709,758.1,64.0,6.0,353.0,62.62,76.0,87,0.0,1009.0,88.0,23.9,0.0,2.0,Ngày thường,False,0
2710,697.0,57.3,20.0,323.3,57.42,63.7,87,0.0,1010.0,87.0,24.1,0.0,1.66,Ngày thường,False,0
2711,635.9,50.7,34.0,293.7,52.22,51.3,87,0.0,1010.0,85.0,24.4,1.9,1.33,Ngày thường,False,0
2712,574.8,44.0,48.0,264.0,47.02,39.0,87,0.0,1011.0,84.0,24.6,2.2,1.0,Ngày thường,False,0
2713,451.1,31.3,79.7,205.0,36.55,30.3,87,0.0,1011.0,77.0,25.6,1.8,1.33,Ngày thường,False,0
2714,327.4,18.7,111.3,146.0,26.07,21.7,87,0.0,1011.0,71.0,26.7,2.4,1.66,Ngày thường,False,0
2715,203.7,6.0,143.0,87.0,15.59,13.0,87,0.0,1011.0,65.0,27.7,3.2,2.0,Ngày thường,False,0
2716,195.3,6.0,138.3,83.3,14.93,14.0,79,0.0,1011.0,61.0,28.4,4.0,1.66,Ngày thường,False,0
2717,186.9,6.0,133.7,79.7,14.27,15.0,70,0.0,1010.0,57.0,29.1,3.8,1.33,Ngày thường,False,0
2718,178.6,6.0,129.0,76.0,13.61,16.0,62,0.0,1010.0,54.0,29.8,3.8,1.0,Ngày thường,False,0
2719,176.6,6.7,126.7,76.3,13.61,15.3,70,0.25,1009.0,53.0,29.8,3.5,1.33,Ngày thường,False,1
2720,174.7,7.3,124.3,76.7,13.61,14.7,79,0.0,1008.0,53.0,29.8,1.9,1.66,Ngày thường,False,0
2721,172.7,8.0,122.0,77.0,13.61,14.0,87,0.0,1008.0,53.0,29.8,2.1,2.0,Ngày thường,False,0
2722,197.3,13.3,104.7,96.0,17.08,20.3,87,0.0,1008.0,58.0,29.1,1.1,2.0,Ngày thường,False,0
2723,221.8,18.7,87.3,115.0,20.54,26.7,87,0.0,1008.0,63.0,28.5,0.9,2.0,Ngày thường,False,0
2724,246.3,24.0,70.0,134.0,24.01,33.0,87,0.0,1008.0,69.0,27.8,0.0,2.0,Ngày thường,False,0
2725,262.4,27.0,64.0,143.7,25.74,37.3,91,0.0,1009.0,72.0,27.2,0.0,1.66,Ngày thường,False,0
2726,278.6,30.0,58.0,153.3,27.47,41.7,95,0.5,1009.0,76.0,26.5,0.0,1.33,Ngày thường,False,1
2727,294.7,33.0,52.0,163.0,29.2,46.0,100,0.25,1010.0,80.0,25.9,0.0,1.0,Ngày thường,False,2
2728,314.6,37.3,45.0,170.7,30.44,53.7,91,0.5,1010.0,83.0,25.6,0.0,1.33,Ngày thường,False,3
2729,334.4,41.7,38.0,178.3,31.68,61.3,83,2.0,1010.0,86.0,25.4,0.0,1.66,Ngày thường,False,4
2730,354.2,46.0,31.0,186.0,32.92,69.0,75,2.0,1010.0,89.0,25.1,0.0,2.0,Ngày thường,False,5
2731,387.9,45.0,27.3,196.7,34.82,65.3,79,1.5,1010.0,91.0,25.0,0.0,2.0,Ngày thường,False,6
2732,421.6,44.0,23.7,207.3,36.71,61.7,83,1.0,1009.0,92.0,24.8,0.0,2.0,Ngày thường,False,7
2733,455.2,43.0,20.0,218.0,38.61,58.0,87,0.75,1009.0,93.0,24.7,0.0,2.0,Ngày thường,False,8
2734,415.1,39.0,27.0,194.3,34.4,48.0,91,0.0,1010.0,93.0,24.8,0.0,1.66,Ngày thường,False,0
2735,375.1,35.0,34.0,170.7,30.19,38.0,95,0.0,1010.0,93.0,24.9,0.7,1.33,Ngày thường,False,0
2736,335.0,31.0,41.0,147.0,25.99,28.0,100,0.0,1011.0,93.0,25.0,0.9,1.0,Ngày thường,False,0
2737,264.0,22.3,61.0,115.0,20.3,22.0,100,0.0,1011.0,88.0,25.7,1.4,1.0,Ngày thường,False,0
2738,193.0,13.7,81.0,83.0,14.6,16.0,100,0.0,1011.0,83.0,26.5,2.1,1.0,Ngày thường,False,0
2739,122.0,5.0,101.0,51.0,8.91,10.0,100,0.0,1012.0,78.0,27.2,3.1,1.0,Ngày thường,False,0
2740,118.1,4.7,105.0,50.3,8.83,9.7,95,0.0,1011.0,73.0,28.1,3.7,1.33,Ngày thường,False,0
2741,114.2,4.3,109.0,49.7,8.74,9.3,91,0.0,1010.0,68.0,29.1,4.3,1.66,Ngày thường,False,0
2742,110.3,4.0,113.0,49.0,8.66,9.0,87,0.0,1009.0,64.0,30.0,3.5,2.0,Ngày thường,False,0
2743,109.1,4.3,109.0,49.0,8.66,9.3,62,0.0,1008.0,63.0,30.1,3.2,2.33,Ngày thường,False,0
2744,108.0,4.7,105.0,49.0,8.66,9.7,37,0.0,1007.0,62.0,30.3,3.0,2.66,Ngày thường,False,0
2745,106.8,5.0,101.0,49.0,8.66,10.0,12,0.0,1007.0,61.0,30.4,1.9,3.0,Ngày thường,False,0
2746,124.7,8.7,89.0,62.0,10.97,14.0,37,0.25,1007.0,69.0,29.1,1.6,3.0,Ngày thường,False,1
2747,142.6,12.3,77.0,75.0,13.28,18.0,62,0.75,1008.0,77.0,27.9,1.4,3.0,Ngày thường,False,2
2748,160.5,16.0,65.0,88.0,15.59,22.0,87,0.5,1008.0,87.0,26.6,0.0,3.0,Ngày thường,False,3
2749,169.8,17.7,62.3,93.3,16.58,25.0,91,0.5,1009.0,87.0,26.4,0.0,2.66,Ngày thường,False,4
2750,179.2,19.3,59.7,98.7,17.57,28.0,95,0.5,1010.0,87.0,26.2,0.0,2.33,Ngày thường,False,5
2751,188.5,21.0,57.0,104.0,18.56,31.0,100,0.25,1011.0,88.0,26.0,0.0,2.0,Ngày thường,False,6
2752,224.1,27.3,49.3,126.7,22.6,39.3,100,0.5,1010.0,89.0,25.8,0.0,2.0,Ngày thường,False,7
2753,259.7,33.7,41.7,149.3,26.65,47.7,100,0.0,1010.0,91.0,25.6,0.0,2.0,Ngày thường,False,0
2754,295.3,40.0,34.0,172.0,30.69,56.0,100,0.0,1010.0,93.0,25.4,0.0,2.0,Ngày thường,False,0
2755,301.3,41.3,29.3,171.0,30.44,53.0,100,0.0,1009.0,94.0,25.3,0.0,1.66,Ngày thường,False,0
2756,307.4,42.7,24.7,170.0,30.19,50.0,100,1.0,1009.0,94.0,25.1,0.0,1.33,Ngày thường,False,1
2757,313.4,44.0,20.0,169.0,29.95,47.0,100,0.75,1009.0,94.0,25.0,0.0,1.0,Ngày thường,False,2
2758,301.9,38.3,28.0,166.3,29.53,39.0,100,0.5,1009.0,94.0,25.1,0.0,1.66,Ngày thường,False,3
2759,290.4,32.7,36.0,163.7,29.12,31.0,100,0.0,1009.0,94.0,25.1,1.0,2.33,Ngày thường,False,0
2760,279.0,27.0,44.0,161.0,28.71,23.0,100,0.0,1010.0,93.0,25.2,1.4,3.0,Ngày thường,False,0
2761,218.9,20.0,56.0,123.7,22.03,18.7,95,0.0,1010.0,89.0,25.9,2.6,2.66,Ngày thường,False,0
2762,158.7,13.0,68.0,86.3,15.34,14.3,91,0.0,1010.0,86.0,26.5,3.9,2.33,Ngày thường,False,0
2763,98.6,6.0,80.0,49.0,8.66,10.0,87,0.0,1010.0,82.0,27.2,5.4,2.0,Ngày thường,False,0
2764,95.5,5.3,81.7,47.7,8.41,9.7,87,0.0,1010.0,77.0,28.1,6.0,2.66,Ngày thường,False,0
2765,92.4,4.7,83.3,46.3,8.17,9.3,87,0.0,1009.0,72.0,29.1,6.5,3.33,Ngày thường,False,0
2766,89.3,4.0,85.0,45.0,7.92,9.0,87,0.0,1009.0,68.0,30.0,5.5,4.0,Ngày thường,False,0
2767,89.7,4.7,82.7,45.3,8.0,9.3,83,0.0,1008.0,75.0,28.9,4.2,3.66,Ngày thường,False,0
2768,90.1,5.3,80.3,45.7,8.09,9.7,79,0.0,1007.0,83.0,27.7,2.4,3.33,Ngày thường,False,0
2769,90.5,6.0,78.0,46.0,8.17,10.0,75,0.0,1007.0,91.0,26.6,2.0,3.0,Ngày thường,False,0
2770,114.6,10.0,70.0,63.7,11.3,14.3,75,0.0,1007.0,89.0,26.4,1.0,3.0,Ngày thường,False,0
2771,138.7,14.0,62.0,81.3,14.44,18.7,75,0.0,1007.0,88.0,26.1,0.9,3.0,Ngày thường,False,0
2772,162.8,18.0,54.0,99.0,17.57,23.0,75,0.25,1008.0,86.0,25.9,0.0,3.0,Ngày thường,False,1
2773,171.2,19.3,54.3,102.7,18.23,25.7,83,0.75,1009.0,87.0,25.7,0.0,3.0,Ngày thường,False,2
2774,179.6,20.7,54.7,106.3,18.89,28.3,91,2.75,1009.0,88.0,25.6,0.0,3.0,Ngày thường,False,3
2775,187.9,22.0,55.0,110.0,19.55,31.0,100,1.75,1010.0,89.0,25.4,0.0,3.0,Ngày thường,False,4
2776,227.0,29.3,47.0,133.0,23.68,41.3,100,1.25,1010.0,91.0,25.1,0.0,3.0,Ngày thường,False,5
2777,266.1,36.7,39.0,156.0,27.8,51.7,100,0.75,1009.0,93.0,24.8,0.0,3.0,Ngày thường,False,6
2778,305.2,44.0,31.0,179.0,31.93,62.0,100,1.0,1009.0,94.0,24.5,0.0,3.0,Ngày thường,False,7
2779,357.7,49.3,22.0,206.0,36.71,61.3,100,0.75,1009.0,94.0,24.5,0.0,2.66,Ngày thường,False,8
2780,410.3,54.7,13.0,233.0,41.5,60.7,100,0.5,1009.0,94.0,24.6,0.0,2.33,Ngày thường,False,9
2781,462.8,60.0,4.0,260.0,46.28,60.0,100,0.0,1009.0,94.0,24.6,0.0,2.0,Ngày thường,False,0
2782,405.0,48.7,20.7,228.0,40.59,48.7,100,0.0,1009.0,94.0,24.7,0.0,2.66,Ngày thường,False,0
2783,347.2,37.3,37.3,196.0,34.9,37.3,100,0.0,1009.0,94.0,24.9,0.9,3.33,Ngày thường,False,0
2784,289.5,26.0,54.0,164.0,29.2,26.0,100,0.0,1009.0,94.0,25.0,1.7,4.0,Ngày thường,False,0
2785,227.0,18.7,67.3,126.0,22.44,20.3,95,0.0,1009.0,90.0,26.0,2.1,3.66,Ngày thường,False,0
2786,164.6,11.3,80.7,88.0,15.67,14.7,91,0.0,1010.0,85.0,27.0,4.6,3.33,Ngày thường,False,0
2787,102.1,4.0,94.0,50.0,8.91,9.0,87,0.0,1010.0,81.0,28.0,6.0,3.0,Ngày thường,False,0
2788,99.2,3.7,96.3,50.0,8.83,9.0,62,0.5,1009.0,77.0,28.7,5.1,3.33,Ngày thường,False,1
2789,96.3,3.3,98.7,50.0,8.74,9.0,37,1.0,1008.0,74.0,29.3,3.8,3.66,Ngày thường,False,2
2790,93.4,3.0,101.0,50.0,8.66,9.0,12,0.75,1008.0,71.0,30.0,3.5,4.0,Ngày thường,False,3
2791,96.1,4.0,94.0,52.7,9.24,10.7,25,0.0,1006.0,70.0,30.4,3.2,4.0,Ngày thường,False,0
2792,98.8,5.0,87.0,55.3,9.82,12.3,37,0.0,1005.0,69.0,30.8,2.0,4.0,Ngày thường,False,0
2793,101.5,6.0,80.0,58.0,10.4,14.0,50,0.0,1004.0,68.0,31.2,1.5,4.0,Ngày thường,False,0
2794,122.2,10.3,68.0,72.3,12.87,16.3,37,0.0,1005.0,71.0,30.2,0.8,3.66,Ngày thường,False,0
2795,142.8,14.7,56.0,86.7,15.34,18.7,25,0.0,1005.0,75.0,29.3,0.7,3.33,Ngày thường,False,0
2796,163.4,19.0,44.0,101.0,17.82,21.0,12,0.25,1006.0,79.0,28.3,0.0,3.0,Ngày thường,False,1
2797,164.6,19.3,43.7,76.9,13.78,23.7,33,0.0,1006.0,82.0,27.8,0.0,3.0,Ngày thường,False,0
2798,165.7,19.7,43.3,52.8,9.73,26.3,54,0.0,1007.0,85.0,27.3,0.0,3.0,Ngày thường,False,0
2799,166.9,20.0,43.0,28.8,5.69,29.0,75,0.25,1008.0,88.0,26.8,0.0,3.0,Ngày thường,False,1
2800,173.1,21.7,40.7,56.8,10.48,30.7,83,0.0,1008.0,90.0,26.6,0.0,3.0,Ngày thường,False,0
2801,179.4,23.3,38.3,84.9,15.26,32.3,91,0.0,1007.0,91.0,26.5,0.0,3.0,Ngày thường,False,0
2802,185.6,25.0,36.0,113.0,20.05,34.0,100,0.25,1007.0,92.0,26.3,0.0,3.0,Ngày thường,False,1
2803,184.4,24.7,34.3,111.3,19.72,32.0,100,0.25,1006.0,93.0,26.3,0.0,2.66,Ngày thường,False,2
2804,183.3,24.3,32.7,109.7,19.39,30.0,100,0.25,1005.0,93.0,26.2,0.0,2.33,Ngày thường,False,3
2805,182.1,24.0,31.0,108.0,19.06,28.0,100,1.0,1005.0,94.0,26.2,0.0,2.0,Ngày thường,False,4
2806,158.0,20.0,35.0,90.7,16.01,24.3,95,0.75,1005.0,94.0,26.2,0.0,2.33,Ngày thường,False,5
2807,133.8,16.0,39.0,73.3,12.95,20.7,91,0.75,1005.0,94.0,26.3,0.7,2.66,Ngày thường,False,6
2808,109.7,12.0,43.0,56.0,9.9,17.0,87,0.25,1006.0,94.0,26.3,0.9,3.0,Ngày thường,False,7
2809,97.1,9.3,49.0,48.0,8.41,14.7,83,0.0,1006.0,89.0,27.3,1.5,3.0,Ngày thường,False,0
2810,84.4,6.7,55.0,40.0,6.93,12.3,79,0.0,1006.0,84.0,28.3,2.2,3.0,Ngày thường,False,0
2811,71.8,4.0,61.0,32.0,5.44,10.0,75,0.0,1006.0,79.0,29.3,3.6,3.0,Ngày thường,False,0
2812,70.4,3.7,65.0,31.0,5.28,9.7,75,0.0,1005.0,71.0,30.2,5.0,3.0,Ngày thường,False,0
2813,69.1,3.3,69.0,30.0,5.12,9.3,75,0.0,1005.0,64.0,31.1,6.2,3.0,Ngày thường,False,0
2814,67.7,3.0,73.0,29.0,4.95,9.0,75,0.0,1004.0,58.0,32.0,4.1,3.0,Ngày thường,False,0
2815,70.8,3.3,72.0,30.3,5.28,10.0,79,0.0,1003.0,60.0,32.1,3.7,3.0,Ngày thường,False,0
2816,73.9,3.7,71.0,31.7,5.61,11.0,83,0.0,1003.0,62.0,32.2,3.9,3.0,Ngày thường,False,0
2817,77.0,4.0,70.0,33.0,5.94,12.0,87,0.0,1002.0,64.0,32.3,2.6,3.0,Ngày thường,False,0
2818,85.6,6.7,60.3,38.7,6.93,15.7,66,0.0,1002.0,70.0,31.4,1.5,3.0,Ngày thường,False,0
2819,94.2,9.3,50.7,44.3,7.92,19.3,45,0.0,1003.0,76.0,30.5,1.2,3.0,Ngày thường,False,0
2820,102.7,12.0,41.0,50.0,8.91,23.0,25,0.0,1003.0,82.0,29.6,0.0,3.0,Ngày thường,False,0
2821,110.1,14.0,37.0,53.0,9.4,27.0,41,0.0,1003.0,85.0,28.9,0.0,3.0,Ngày thường,False,0
